id,UMAP1,UMAP2,umap_input,umap_neighbors,umap_min_dist,umap_spread,umap_repulsion_strength,random_state,source,pdb_id,gene_name,mapped_class,mapped_superclass,mhc_bound_state
5u16,17.53446,11.540085,precomputed,8,0.8,1.0,1.0,42,pdb,5U16,MR1,MR1,MHC-I like,MHC-bound-BL
4l4v,16.162226,14.425768,precomputed,8,0.8,1.0,1.0,42,pdb,4L4V,MR1,MR1,MHC-I like,MHC-bound-BL
5u6q,17.78771,11.82157,precomputed,8,0.8,1.0,1.0,42,pdb,5U6Q,MR1,MR1,MHC-I like,MHC-bound-BL
6pul,17.539238,8.122554,precomputed,8,0.8,1.0,1.0,42,pdb,6PUL,MR1,MR1,MHC-I like,MHC-bound-BL
6pum,17.748037,11.231537,precomputed,8,0.8,1.0,1.0,42,pdb,6PUM,MR1,MR1,MHC-I like,MHC-bound-BL
6puj,17.677464,11.343337,precomputed,8,0.8,1.0,1.0,42,pdb,6PUJ,MR1,MR1,MHC-I like,MHC-bound-BL
6pud,17.1411,8.439423,precomputed,8,0.8,1.0,1.0,42,pdb,6PUD,MR1,MR1,MHC-I like,MHC-bound-BL
5d7i,15.381433,10.126523,precomputed,8,0.8,1.0,1.0,42,pdb,5D7I,MR1,MR1,MHC-I like,MHC-bound-BL
4pjf,15.063888,10.369355,precomputed,8,0.8,1.0,1.0,42,pdb,4PJF,MR1,MR1,MHC-I like,MHC-bound-BL
9o08,17.465448,8.786681,precomputed,8,0.8,1.0,1.0,42,pdb,9O08,MR1,MR1,MHC-I like,MHC-bound-BL
9c42,17.100325,9.3287,precomputed,8,0.8,1.0,1.0,42,pdb,9C42,MR1,MR1,MHC-I like,MHC-bound-BL
6puf,17.261358,11.077826,precomputed,8,0.8,1.0,1.0,42,pdb,6PUF,MR1,MR1,MHC-I like,MHC-bound-BL
6puc,17.335562,8.083546,precomputed,8,0.8,1.0,1.0,42,pdb,6PUC,MR1,MR1,MHC-I like,MHC-bound-BL
6w9u,17.11969,8.520763,precomputed,8,0.8,1.0,1.0,42,pdb,6W9U,MR1,MR1,MHC-I like,MHC-bound-BL
6puh,17.475145,8.045404,precomputed,8,0.8,1.0,1.0,42,pdb,6PUH,MR1,MR1,MHC-I like,MHC-bound-BL
8y6x,15.784892,13.96759,precomputed,8,0.8,1.0,1.0,42,pdb,8Y6X,MR1,MR1,MHC-I like,MHC-bound-BL
4pji,15.612335,10.519926,precomputed,8,0.8,1.0,1.0,42,pdb,4PJI,MR1,MR1,MHC-I like,MHC-bound-BL
9o05,17.191502,8.50222,precomputed,8,0.8,1.0,1.0,42,pdb,9O05,MR1,MR1,MHC-I like,MHC-bound-BL
9o06,15.112593,11.0182705,precomputed,8,0.8,1.0,1.0,42,pdb,9O06,MR1,MR1,MHC-I like,MHC-bound-BL
9cgr,17.259256,9.132658,precomputed,8,0.8,1.0,1.0,42,pdb,9CGR,MR1,MR1,MHC-I like,MHC-bound-BL
6pvd,17.638773,11.180776,precomputed,8,0.8,1.0,1.0,42,pdb,6PVD,MR1,MR1,MHC-I like,MHC-bound-BL
6pvc,17.332027,8.591471,precomputed,8,0.8,1.0,1.0,42,pdb,6PVC,MR1,MR1,MHC-I like,MHC-bound-BL
6pug,16.996191,8.807379,precomputed,8,0.8,1.0,1.0,42,pdb,6PUG,MR1,MR1,MHC-I like,MHC-bound-BL
9o07,16.265629,14.348674,precomputed,8,0.8,1.0,1.0,42,pdb,9O07,MR1,MR1,MHC-I like,MHC-bound-BL
7zt3,15.919073,14.682995,precomputed,8,0.8,1.0,1.0,42,pdb,7ZT3,MR1,MR1,MHC-I like,MHC-bound-B
4nqe,16.264524,13.294565,precomputed,8,0.8,1.0,1.0,42,pdb,4NQE,MR1,MR1,MHC-I like,MHC-bound-BL
5u2v,16.568314,13.93145,precomputed,8,0.8,1.0,1.0,42,pdb,5U2V,MR1,MR1,MHC-I like,MHC-bound-BL
4pj5,15.2619705,10.209263,precomputed,8,0.8,1.0,1.0,42,pdb,4PJ5,MR1,MR1,MHC-I like,MHC-bound-BL
9bty,17.488398,9.01552,precomputed,8,0.8,1.0,1.0,42,pdb,9BTY,MR1,MR1,MHC-I like,MHC-bound-BL
4pj9,15.550161,13.541897,precomputed,8,0.8,1.0,1.0,42,pdb,4PJ9,MR1,MR1,MHC-I like,MHC-bound-BL
9btz,16.396338,10.807681,precomputed,8,0.8,1.0,1.0,42,pdb,9BTZ,MR1,MR1,MHC-I like,MHC-bound-BL
6pue,17.51342,8.291785,precomputed,8,0.8,1.0,1.0,42,pdb,6PUE,MR1,MR1,MHC-I like,MHC-bound-BL
9c9d,15.855127,13.840081,precomputed,8,0.8,1.0,1.0,42,pdb,9C9D,MR1,MR1,MHC-I like,MHC-bound-BL
5u17,16.282461,14.30981,precomputed,8,0.8,1.0,1.0,42,pdb,5U17,MR1,MR1,MHC-I like,MHC-bound-BL
9y0w,15.767681,13.160331,precomputed,8,0.8,1.0,1.0,42,pdb,9Y0W,MR1,MR1,MHC-I like,MHC-bound-BL
5d7j,16.984797,10.908238,precomputed,8,0.8,1.0,1.0,42,pdb,5D7J,MR1,MR1,MHC-I like,MHC-bound-BL
4pje,15.825412,10.333622,precomputed,8,0.8,1.0,1.0,42,pdb,4PJE,MR1,MR1,MHC-I like,MHC-bound-BL
9y0u,15.445909,11.524469,precomputed,8,0.8,1.0,1.0,42,pdb,9Y0U,MR1,MR1,MHC-I like,MHC-bound-BL
4pjc,15.594747,11.101447,precomputed,8,0.8,1.0,1.0,42,pdb,4PJC,MR1,MR1,MHC-I like,MHC-bound-BL
4pjh,15.321933,10.419564,precomputed,8,0.8,1.0,1.0,42,pdb,4PJH,MR1,MR1,MHC-I like,MHC-bound-BL
6w9v,17.270628,8.888463,precomputed,8,0.8,1.0,1.0,42,pdb,6W9V,MR1,MR1,MHC-I like,MHC-bound-B
7ufj,15.237092,11.328101,precomputed,8,0.8,1.0,1.0,42,pdb,7UFJ,MR1,MR1,MHC-I like,MHC-bound-BL
6puk,17.479385,11.564102,precomputed,8,0.8,1.0,1.0,42,pdb,6PUK,MR1,MR1,MHC-I like,MHC-bound-BL
9bu0,17.61565,11.613713,precomputed,8,0.8,1.0,1.0,42,pdb,9BU0,MR1,MR1,MHC-I like,MHC-bound-BL
9ms0,15.842859,12.056539,precomputed,8,0.8,1.0,1.0,42,pdb,9MS0,MR1,MR1,MHC-I like,MHC-bound-BL
9y0v,15.047191,11.53654,precomputed,8,0.8,1.0,1.0,42,pdb,9Y0V,MR1,MR1,MHC-I like,MHC-bound-B
7zt2,15.996556,14.760699,precomputed,8,0.8,1.0,1.0,42,pdb,7ZT2,MR1,MR1,MHC-I like,MHC-bound-BL
4pjg,15.445728,10.710841,precomputed,8,0.8,1.0,1.0,42,pdb,4PJG,MR1,MR1,MHC-I like,MHC-bound-BL
9z4r,17.721676,11.034676,precomputed,8,0.8,1.0,1.0,42,pdb,9Z4R,MR1,MR1,MHC-I like,MHC-bound-BL
4pjx,15.49861,11.560016,precomputed,8,0.8,1.0,1.0,42,pdb,4PJX,MR1,MR1,MHC-I like,MHC-bound-BL
4pj7,15.418143,11.300327,precomputed,8,0.8,1.0,1.0,42,pdb,4PJ7,MR1,MR1,MHC-I like,MHC-bound-BL
7zt7,14.690139,11.308826,precomputed,8,0.8,1.0,1.0,42,pdb,7ZT7,MR1,MR1,MHC-I like,MHC-bound-BL
9ek7,17.1063,11.3572855,precomputed,8,0.8,1.0,1.0,42,pdb,9EK7,MR1,MR1,MHC-I like,MHC-bound-BL
4pja,15.118679,11.377384,precomputed,8,0.8,1.0,1.0,42,pdb,4PJA,MR1,MR1,MHC-I like,MHC-bound-BL
9hi7,15.481467,12.354977,precomputed,8,0.8,1.0,1.0,42,pdb,9HI7,MR1,MR1,MHC-I like,MHC-bound-B
4lcw,15.209557,11.150378,precomputed,8,0.8,1.0,1.0,42,pdb,4LCW,MR1,MR1,MHC-I like,MHC-bound-BL
7zt5,14.787965,11.260086,precomputed,8,0.8,1.0,1.0,42,pdb,7ZT5,MR1,MR1,MHC-I like,MHC-bound-BL
4pjd,15.862965,13.550225,precomputed,8,0.8,1.0,1.0,42,pdb,4PJD,MR1,MR1,MHC-I like,MHC-bound-BL
7zt4,14.837123,11.065421,precomputed,8,0.8,1.0,1.0,42,pdb,7ZT4,MR1,MR1,MHC-I like,MHC-bound-BL
8bp6,15.515491,13.075025,precomputed,8,0.8,1.0,1.0,42,pdb,8BP6,MR1_SC,MR1 SC,MHC-I like SC,MHC-bound-L
9bys,15.622475,13.610297,precomputed,8,0.8,1.0,1.0,42,pdb,9BYS,MR1,MR1,MHC-I like,MHC-bound-BL
7lli,15.736957,13.693933,precomputed,8,0.8,1.0,1.0,42,pdb,7LLI,MR1,MR1,MHC-I like,MHC-bound-BL
6mwr,15.694801,13.081046,precomputed,8,0.8,1.0,1.0,42,pdb,6MWR,MR1,MR1,MHC-I like,MHC-bound-L
4l4t,16.352695,13.741252,precomputed,8,0.8,1.0,1.0,42,pdb,4L4T,MR1,MR1,MHC-I like,MHC-bound-BL
1t7y,13.012299,9.8389015,precomputed,8,0.8,1.0,1.0,42,pdb,1T7Y,ZAG,ZAG,MHC-I like,MHC-unbound
7umg,15.970838,11.067116,precomputed,8,0.8,1.0,1.0,42,pdb,7UMG,MR1,MR1,MHC-I like,MHC-bound-L
1t7z,12.823633,9.892171,precomputed,8,0.8,1.0,1.0,42,pdb,1T7Z,ZAG,ZAG,MHC-I like,MHC-unbound
7zt9,16.190788,13.915389,precomputed,8,0.8,1.0,1.0,42,pdb,7ZT9,MR1,MR1,MHC-I like,MHC-bound-BL
1t80,13.062849,9.458368,precomputed,8,0.8,1.0,1.0,42,pdb,1T80,ZAG,ZAG,MHC-I like,MHC-unbound
4gup,15.604344,13.005408,precomputed,8,0.8,1.0,1.0,42,pdb,4GUP,MR1,MR1,MHC-I like,MHC-bound-L
1de4,13.034191,7.5220475,precomputed,8,0.8,1.0,1.0,42,pdb,1DE4,HFE,HFE,MHC-I like,MHC-bound-B
4pjb,15.595576,13.182378,precomputed,8,0.8,1.0,1.0,42,pdb,4PJB,MR1,MR1,MHC-I like,MHC-bound-BL
7llj,15.223968,13.658318,precomputed,8,0.8,1.0,1.0,42,pdb,7LLJ,MR1,MR1,MHC-I like,MHC-bound-BL
1t7v,12.469759,9.680518,precomputed,8,0.8,1.0,1.0,42,pdb,1T7V,ZAG,ZAG,MHC-I like,MHC-bound-L
1a6z,12.822481,7.350285,precomputed,8,0.8,1.0,1.0,42,pdb,1A6Z,HFE,HFE,MHC-I like,MHC-unbound
6nha,-7.107845,-3.4935265,precomputed,8,0.8,1.0,1.0,42,pdb,6NHA,FcRn,FcRn,MHC-I like,MHC-unbound
1t7x,12.808808,9.595114,precomputed,8,0.8,1.0,1.0,42,pdb,1T7X,ZAG,ZAG,MHC-I like,MHC-unbound
1zag,12.914242,9.518375,precomputed,8,0.8,1.0,1.0,42,pdb,1ZAG,ZAG,ZAG,MHC-I like,MHC-unbound
6r2u,13.259656,9.22016,precomputed,8,0.8,1.0,1.0,42,pdb,6R2U,ZAG,ZAG,MHC-I like,MHC-unbound
1t7w,12.7907,9.600445,precomputed,8,0.8,1.0,1.0,42,pdb,1T7W,ZAG,ZAG,MHC-I like,MHC-unbound
13br,12.610201,9.7847,precomputed,8,0.8,1.0,1.0,42,pdb,13BR,ZAG,ZAG,MHC-I like,MHC-bound-B
6c98,-5.83657,-3.0190823,precomputed,8,0.8,1.0,1.0,42,pdb,6C98,FcRn,FcRn,MHC-I like,MHC-unbound
9wyd,-5.900525,-3.4711847,precomputed,8,0.8,1.0,1.0,42,pdb,9WYD,FcRn,FcRn,MHC-I like,MHC-bound-B
7q15,-6.0780287,-3.75425,precomputed,8,0.8,1.0,1.0,42,pdb,7Q15,FcRn,FcRn,MHC-I like,MHC-bound-B
6wol,-5.340839,-3.248925,precomputed,8,0.8,1.0,1.0,42,pdb,6WOL,FcRn,FcRn,MHC-I like,MHC-bound-B
6wna,-5.2232294,-3.0574768,precomputed,8,0.8,1.0,1.0,42,pdb,6WNA,FcRn,FcRn,MHC-I like,MHC-bound-B
9oc7,-6.1921124,-3.2257676,precomputed,8,0.8,1.0,1.0,42,pdb,9OC7,FcRn,FcRn,MHC-I like,MHC-bound-B
6c97,-5.7126746,-3.3649971,precomputed,8,0.8,1.0,1.0,42,pdb,6C97,FcRn,FcRn,MHC-I like,MHC-unbound
9dbt,-6.4272437,-3.1822941,precomputed,8,0.8,1.0,1.0,42,pdb,9DBT,FcRn,FcRn,MHC-I like,MHC-bound-B
2wy3,15.743302,-0.30002424,precomputed,8,0.8,1.0,1.0,42,pdb,2WY3,MICB,MIC,MHC-I like,MHC-bound-B
9nav,-5.9936194,-3.3699942,precomputed,8,0.8,1.0,1.0,42,pdb,9NAV,FcRn,FcRn,MHC-I like,MHC-bound-B
4n0u,-5.6264467,-3.0667374,precomputed,8,0.8,1.0,1.0,42,pdb,4N0U,FcRn,FcRn,MHC-I like,MHC-bound-B
9oc6,-6.9622927,-3.2415328,precomputed,8,0.8,1.0,1.0,42,pdb,9OC6,FcRn,FcRn,MHC-I like,MHC-unbound
6c99,-6.272648,-3.708256,precomputed,8,0.8,1.0,1.0,42,pdb,6C99,FcRn,FcRn,MHC-I like,MHC-unbound
6ilm,-6.556248,-2.7386773,precomputed,8,0.8,1.0,1.0,42,pdb,6ILM,FcRn,FcRn,MHC-I like,MHC-bound-B
6qio,-5.2745013,-3.8603761,precomputed,8,0.8,1.0,1.0,42,pdb,6QIO,FcRn,FcRn,MHC-I like,MHC-bound-B
4n0f,-5.264901,-3.3478003,precomputed,8,0.8,1.0,1.0,42,pdb,4N0F,FcRn,FcRn,MHC-I like,MHC-bound-B
9mi6,-6.0330286,-3.7755103,precomputed,8,0.8,1.0,1.0,42,pdb,9MI6,FcRn,FcRn,MHC-I like,MHC-bound-B
6fgb,-5.4929,-4.0127053,precomputed,8,0.8,1.0,1.0,42,pdb,6FGB,FcRn,FcRn,MHC-I like,MHC-bound-B
1je6,15.434717,-0.20542264,precomputed,8,0.8,1.0,1.0,42,pdb,1JE6,MICB,MIC,MHC-I like,MHC-unbound
6qip,-5.205625,-3.781107,precomputed,8,0.8,1.0,1.0,42,pdb,6QIP,FcRn,FcRn,MHC-I like,MHC-bound-B
6v7y,-11.458894,1.1968763,precomputed,8,0.8,1.0,1.0,42,pdb,6V7Y,CD1d,CD1,MHC-I like,MHC-bound-BL
8tm0,15.49435,-0.98331857,precomputed,8,0.8,1.0,1.0,42,pdb,8TM0,MICA,MIC,MHC-I like,MHC-bound-B
6la6,-6.48416,-2.4189625,precomputed,8,0.8,1.0,1.0,42,pdb,6LA6,FcRn,FcRn,MHC-I like,MHC-bound-B
8tm2,15.372252,-0.65213424,precomputed,8,0.8,1.0,1.0,42,pdb,8TM2,MICA,MIC,MHC-I like,MHC-bound-B
5bxf,-6.3876457,-3.029764,precomputed,8,0.8,1.0,1.0,42,pdb,5BXF,FcRn,FcRn,MHC-I like,MHC-unbound
4wo4,-10.8787155,0.38184428,precomputed,8,0.8,1.0,1.0,42,pdb,4WO4,CD1d,CD1,MHC-I like,MHC-bound-BL
4k71,-5.814454,-3.5489185,precomputed,8,0.8,1.0,1.0,42,pdb,4K71,FcRn,FcRn,MHC-I like,MHC-bound-B
5whk,-6.962352,-3.5647926,precomputed,8,0.8,1.0,1.0,42,pdb,5WHK,FcRn,FcRn,MHC-I like,MHC-bound-B
8tlz,15.151722,-0.79248995,precomputed,8,0.8,1.0,1.0,42,pdb,8TLZ,MICA,MIC,MHC-I like,MHC-unbound
3sdx,-11.501596,0.12860875,precomputed,8,0.8,1.0,1.0,42,pdb,3SDX,CD1d,CD1,MHC-I like,MHC-bound-BL
1onq,-10.867832,4.139611,precomputed,8,0.8,1.0,1.0,42,pdb,1ONQ,CD1a,CD1,MHC-I like,MHC-bound-L
7mx4,-15.078072,-2.305164,precomputed,8,0.8,1.0,1.0,42,pdb,7MX4,CD1c_chimera,CD chimera,MHC-I like chimera,MHC-bound-L
4s0u,1.659945,-10.895918,precomputed,8,0.8,1.0,1.0,42,pdb,4S0U,ULBP,ULBP,MHC-I like,MHC-bound-B
1exu,-6.5057263,-2.9528985,precomputed,8,0.8,1.0,1.0,42,pdb,1EXU,FcRn,FcRn,MHC-I like,MHC-unbound
6la7,-6.4576936,-2.692434,precomputed,8,0.8,1.0,1.0,42,pdb,6LA7,FcRn,FcRn,MHC-I like,MHC-bound-B
1kcg,1.5565939,-10.929152,precomputed,8,0.8,1.0,1.0,42,pdb,1KCG,ULBP,ULBP,MHC-I like,MHC-bound-B
8sos,-11.613497,0.18266408,precomputed,8,0.8,1.0,1.0,42,pdb,8SOS,CD1d,CD1,MHC-I like,MHC-bound-BL
7mxf,-15.230206,-2.3345902,precomputed,8,0.8,1.0,1.0,42,pdb,7MXF,CD1c_chimera,CD chimera,MHC-I like chimera,MHC-bound-L
3u0p,-11.734298,0.18295892,precomputed,8,0.8,1.0,1.0,42,pdb,3U0P,CD1d,CD1,MHC-I like,MHC-bound-L
7c9v,-6.8053727,-2.5258646,precomputed,8,0.8,1.0,1.0,42,pdb,7C9V,FcRn,FcRn,MHC-I like,MHC-bound-B
9rse,-11.287038,0.41693726,precomputed,8,0.8,1.0,1.0,42,pdb,9RSE,CD1d,CD1,MHC-I like,MHC-bound-L
4ww2,-10.922202,0.6027283,precomputed,8,0.8,1.0,1.0,42,pdb,4WW2,CD1d,CD1,MHC-I like,MHC-bound-BL
1xz0,-10.56843,4.2361073,precomputed,8,0.8,1.0,1.0,42,pdb,1XZ0,CD1a,CD1,MHC-I like,MHC-bound-L
3huj,-10.966756,0.27329078,precomputed,8,0.8,1.0,1.0,42,pdb,3HUJ,CD1d,CD1,MHC-I like,MHC-bound-BL
9tjx,-1.70416,-4.415525,precomputed,8,0.8,1.0,1.0,42,pdb,9TJX,EPCR,EPCR,MHC-I like,MHC-bound-BL
6v7z,-11.930233,0.5216029,precomputed,8,0.8,1.0,1.0,42,pdb,6V7Z,CD1d,CD1,MHC-I like,MHC-bound-BL
4lhu,-11.535059,1.0408951,precomputed,8,0.8,1.0,1.0,42,pdb,4LHU,CD1d,CD1,MHC-I like,MHC-bound-BL
8sgm,-11.814784,0.9825583,precomputed,8,0.8,1.0,1.0,42,pdb,8SGM,CD1d,CD1,MHC-I like,MHC-bound-BL
6sny,-1.4566004,-4.7539144,precomputed,8,0.8,1.0,1.0,42,pdb,6SNY,EPCR,EPCR,MHC-I like,MHC-bound-BL
8dv3,-8.433861,2.0706701,precomputed,8,0.8,1.0,1.0,42,pdb,8DV3,CD1b,CD1,MHC-I like,MHC-bound-BL
9oi0,-8.30041,1.9343108,precomputed,8,0.8,1.0,1.0,42,pdb,9OI0,CD1b,CD1,MHC-I like,MHC-bound-L
3d2u,2.403869,8.176289,precomputed,8,0.8,1.0,1.0,42,pdb,3D2U,UL18,UL18,MHC mimetics,MHC-bound-L
3vwk,-11.564659,0.9541946,precomputed,8,0.8,1.0,1.0,42,pdb,3VWK,CD1d,CD1,MHC-I like,MHC-bound-BL
7ryn,-11.064951,4.4727006,precomputed,8,0.8,1.0,1.0,42,pdb,7RYN,CD1a,CD1,MHC-I like,MHC-bound-L
8gle,-8.680952,2.0162654,precomputed,8,0.8,1.0,1.0,42,pdb,8GLE,CD1b,CD1,MHC-I like,MHC-bound-L
7ryo,-10.804022,4.111307,precomputed,8,0.8,1.0,1.0,42,pdb,7RYO,CD1a,CD1,MHC-I like,MHC-bound-BL
3tzv,-11.292664,1.2816685,precomputed,8,0.8,1.0,1.0,42,pdb,3TZV,CD1d,CD1,MHC-I like,MHC-bound-BL
7mxh,-15.2630005,-2.5703182,precomputed,8,0.8,1.0,1.0,42,pdb,7MXH,CD1c_chimera,CD chimera,MHC-I like chimera,MHC-bound-L
1l8j,-2.0247295,-4.829651,precomputed,8,0.8,1.0,1.0,42,pdb,1L8J,EPCR,EPCR,MHC-I like,MHC-bound-L
7fi9,15.219602,-0.88121706,precomputed,8,0.8,1.0,1.0,42,pdb,7FI9,MICA,MIC,MHC-I like,MHC-bound-B
5l2j,-8.559301,1.5860575,precomputed,8,0.8,1.0,1.0,42,pdb,5L2J,CD1b,CD1,MHC-I like,MHC-bound-L
4en3,-11.951536,1.117422,precomputed,8,0.8,1.0,1.0,42,pdb,4EN3,CD1d,CD1,MHC-I like,MHC-bound-BL
7fi6,15.167199,-0.75526196,precomputed,8,0.8,1.0,1.0,42,pdb,7FI6,MICA,MIC,MHC-I like,MHC-bound-B
8glf,-8.373216,1.5655458,precomputed,8,0.8,1.0,1.0,42,pdb,8GLF,CD1b,CD1,MHC-I like,MHC-bound-L
4mng,-11.8867035,0.17390206,precomputed,8,0.8,1.0,1.0,42,pdb,4MNG,CD1d_chimera,CD chimera,MHC-I like chimera,MHC-bound-BL
8glh,-7.9021544,2.0394585,precomputed,8,0.8,1.0,1.0,42,pdb,8GLH,CD1b,CD1,MHC-I like,MHC-bound-L
1hyr,15.24056,-0.8800385,precomputed,8,0.8,1.0,1.0,42,pdb,1HYR,MICA,MIC,MHC-I like,MHC-bound-B
7kp1,-9.730004,5.203608,precomputed,8,0.8,1.0,1.0,42,pdb,7KP1,CD1a,CD1,MHC-I like,MHC-bound-L
7kp0,-10.1549225,4.794389,precomputed,8,0.8,1.0,1.0,42,pdb,7KP0,CD1a,CD1,MHC-I like,MHC-bound-L
7fi5,14.733068,-1.1379585,precomputed,8,0.8,1.0,1.0,42,pdb,7FI5,MICA,MIC,MHC-I like,MHC-bound-B
7oks,-1.3644575,-4.5094767,precomputed,8,0.8,1.0,1.0,42,pdb,7OKS,EPCR,EPCR,MHC-I like,MHC-bound-L
5wl1,-8.408094,2.4340186,precomputed,8,0.8,1.0,1.0,42,pdb,5WL1,CD1b,CD1,MHC-I like,MHC-bound-L
8sgb,-12.036727,0.73781765,precomputed,8,0.8,1.0,1.0,42,pdb,8SGB,CD1d,CD1,MHC-I like,MHC-bound-BL
6nux,-9.987423,5.069284,precomputed,8,0.8,1.0,1.0,42,pdb,6NUX,CD1a,CD1,MHC-I like,MHC-bound-L
1gzp,-8.700806,3.0361032,precomputed,8,0.8,1.0,1.0,42,pdb,1GZP,CD1b,CD1,MHC-I like,MHC-bound-L
7oku,-1.8575289,-5.070751,precomputed,8,0.8,1.0,1.0,42,pdb,7OKU,EPCR,EPCR,MHC-I like,MHC-bound-L
8rwb,1.7965921,-11.038745,precomputed,8,0.8,1.0,1.0,42,pdb,8RWB,ULBP,ULBP,MHC-I like,MHC-bound-B
7rym,-10.887575,4.599001,precomputed,8,0.8,1.0,1.0,42,pdb,7RYM,CD1a,CD1,MHC-I like,MHC-bound-B
4x6d,-10.374298,4.3084702,precomputed,8,0.8,1.0,1.0,42,pdb,4X6D,CD1a,CD1,MHC-I like,MHC-bound-BL
3t8x,-8.149519,2.3459969,precomputed,8,0.8,1.0,1.0,42,pdb,3T8X,CD1b,CD1,MHC-I like,MHC-bound-L
4v3e,-1.6137539,-4.9175353,precomputed,8,0.8,1.0,1.0,42,pdb,4V3E,EPCR,EPCR,MHC-I like,MHC-bound-BL
6c09,-15.454145,-1.7655836,precomputed,8,0.8,1.0,1.0,42,pdb,6C09,CD1c,CD1,MHC-I like,MHC-bound-BL
8gli,-8.336135,1.7378086,precomputed,8,0.8,1.0,1.0,42,pdb,8GLI,CD1b,CD1,MHC-I like,MHC-bound-L
3ov6,-14.646813,-2.2365315,precomputed,8,0.8,1.0,1.0,42,pdb,3OV6,CD1c_SC,CD SC,MHC-I like SC,MHC-bound-L
6d64,-8.5343,2.4680068,precomputed,8,0.8,1.0,1.0,42,pdb,6D64,CD1b,CD1,MHC-I like,MHC-bound-L
5c9j,-15.454537,-1.7032254,precomputed,8,0.8,1.0,1.0,42,pdb,5C9J,CD1c_chimera,CD chimera,MHC-I like chimera,MHC-bound-L
7fi7,14.732376,-1.1433533,precomputed,8,0.8,1.0,1.0,42,pdb,7FI7,MICA,MIC,MHC-I like,MHC-bound-B
7sh4,-9.601155,4.9367204,precomputed,8,0.8,1.0,1.0,42,pdb,7SH4,CD1a,CD1,MHC-I like,MHC-bound-L
4v3d,-1.6132116,-5.096108,precomputed,8,0.8,1.0,1.0,42,pdb,4V3D,EPCR,EPCR,MHC-I like,MHC-bound-BL
1gzq,-7.889379,2.8337166,precomputed,8,0.8,1.0,1.0,42,pdb,1GZQ,CD1b,CD1,MHC-I like,MHC-bound-L
7q5d,-2.0552623,-5.1555843,precomputed,8,0.8,1.0,1.0,42,pdb,7Q5D,EPCR,EPCR,MHC-I like,MHC-bound-L
9qwk,-15.6970005,-1.6927744,precomputed,8,0.8,1.0,1.0,42,pdb,9QWK,CD1c_SC,CD SC,MHC-I like SC,MHC-bound-B
9ohz,-10.704629,4.8686,precomputed,8,0.8,1.0,1.0,42,pdb,9OHZ,CD1a,CD1,MHC-I like,MHC-bound-L
8glg,-7.783925,2.4775786,precomputed,8,0.8,1.0,1.0,42,pdb,8GLG,CD1b,CD1,MHC-I like,MHC-bound-L
4wwk,-10.893237,0.55695796,precomputed,8,0.8,1.0,1.0,42,pdb,4WWK,CD1d,CD1,MHC-I like,MHC-bound-BL
3vwj,-11.288317,1.507321,precomputed,8,0.8,1.0,1.0,42,pdb,3VWJ,CD1d,CD1,MHC-I like,MHC-bound-BL
2po6,-11.419862,0.7490942,precomputed,8,0.8,1.0,1.0,42,pdb,2PO6,CD1d,CD1,MHC-I like,MHC-bound-BL
5j1a,-10.040139,4.6619196,precomputed,8,0.8,1.0,1.0,42,pdb,5J1A,CD1a,CD1,MHC-I like,MHC-bound-L
4x6e,-10.756761,4.998367,precomputed,8,0.8,1.0,1.0,42,pdb,4X6E,CD1a,CD1,MHC-I like,MHC-bound-L
5wkg,-8.925174,2.7889001,precomputed,8,0.8,1.0,1.0,42,pdb,5WKG,CD1b,CD1,MHC-I like,MHC-bound-L
7okv,-1.7201182,-4.9896812,precomputed,8,0.8,1.0,1.0,42,pdb,7OKV,EPCR,EPCR,MHC-I like,MHC-unbound
6v80,-11.864708,0.29545113,precomputed,8,0.8,1.0,1.0,42,pdb,6V80,CD1d,CD1,MHC-I like,MHC-bound-BL
9qwj,-15.571988,-1.5725943,precomputed,8,0.8,1.0,1.0,42,pdb,9QWJ,CD1c_SC,CD SC,MHC-I like SC,MHC-bound-B
6cug,-8.603431,2.5627742,precomputed,8,0.8,1.0,1.0,42,pdb,6CUG,CD1b,CD1,MHC-I like,MHC-bound-BL
2h26,-8.416206,2.9893222,precomputed,8,0.8,1.0,1.0,42,pdb,2H26,CD1b,CD1,MHC-I like,MHC-bound-L
5l2k,-9.006868,3.040174,precomputed,8,0.8,1.0,1.0,42,pdb,5L2K,CD1b,CD1,MHC-I like,MHC-bound-BL
7okt,-1.569635,-4.7976184,precomputed,8,0.8,1.0,1.0,42,pdb,7OKT,EPCR,EPCR,MHC-I like,MHC-bound-L
5wki,-7.9225936,2.6346242,precomputed,8,0.8,1.0,1.0,42,pdb,5WKI,CD1b,CD1,MHC-I like,MHC-bound-BL
7koz,-9.714628,5.344984,precomputed,8,0.8,1.0,1.0,42,pdb,7KOZ,CD1a,CD1,MHC-I like,MHC-bound-L
5wke,-8.56837,2.9915218,precomputed,8,0.8,1.0,1.0,42,pdb,5WKE,CD1b,CD1,MHC-I like,MHC-bound-L
1zt4,-11.5026045,0.96351254,precomputed,8,0.8,1.0,1.0,42,pdb,1ZT4,CD1d,CD1,MHC-I like,MHC-bound-L
1uqs,-8.549364,3.3090804,precomputed,8,0.8,1.0,1.0,42,pdb,1UQS,CD1b,CD1,MHC-I like,MHC-bound-L
